File Path,Prompt,Class Name,Predicted Text
../data/test/title/LCE-1948-09-17-a-i0020.jpg,<image>The type of this image is,title,The type of this image is called E.<|endofchunk|>
../data/test/title/LCE-1911-10-18-a-i0084.jpg,<image>The type of this image is,title,The type of this image is called R<|endofchunk|>
../data/test/title/LCE-1908-03-07-a-i0008.jpg,<image>The type of this image is,title,The type of this image is called F.<|endofchunk|>
../data/test/title/LCE-1933-10-09-a-i0017.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1949-12-19-a-i0016.jpg,<image>The type of this image is,title,The type of this image is: D<|endofchunk|>
../data/test/title/LCE-1909-05-01-a-i0001.jpg,<image>The type of this image is,title,The type of this image is: O<|endofchunk|>
../data/test/title/LCE-1944-03-31-a-i0017.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1908-08-05-a-i0017.jpg,<image>The type of this image is,title,The type of this image is the 'E' from the 'E' typeface.<|endofchunk|>
../data/test/title/LCE-1935-06-10-a-i0011.jpg,<image>The type of this image is,title,The type of this image is called E.<|endofchunk|>
../data/test/title/LCE-1906-03-14-a-i0020.jpg,<image>The type of this image is,title,The type of this image is a C.<|endofchunk|>
../data/test/title/LCE-1943-01-27-a-i0008.jpg,<image>The type of this image is,title,The type of this image is called an 'O'<|endofchunk|>
../data/test/title/LCE-1900-08-29-a-i0011.jpg,<image>The type of this image is,title,The type of this image is called R<|endofchunk|>
../data/test/title/LCE-1915-04-07-a-i0012.jpg,<image>The type of this image is,title,The type of this image is called C.<|endofchunk|>
../data/test/title/LCE-1908-01-22-a-i0011_2.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1911-10-18-a-i0002.jpg,<image>The type of this image is,title,The type of this image is: C<|endofchunk|>
../data/test/title/LCE-1919-12-12-a-i0013.jpg,<image>The type of this image is,title,The type of this image is: F<|endofchunk|>
../data/test/title/LCE-1958-06-16-a-i0011.jpg,<image>The type of this image is,title,The type of this image is the typeface used in the logo of the French magazine Le Figaro.<|endofchunk|>
../data/test/title/LCE-1903-04-15-a-i0005.jpg,<image>The type of this image is,title,The type of this image is: N<|endofchunk|>
../data/test/title/LCE-1906-07-25-a-i0010.jpg,<image>The type of this image is,title,The type of this image is called an 'O'<|endofchunk|>
../data/test/title/LCE-1912-10-12-a-i0009.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1915-12-08-a-i0013.jpg,<image>The type of this image is,title,The type of this image is: R<|endofchunk|>
../data/test/title/LCE-1932-07-15-a-i0019.jpg,<image>The type of this image is,title,The type of this image is the letter R.<|endofchunk|>
../data/test/title/LCE-1900-03-17-a-i0006.jpg,<image>The type of this image is,title,The type of this image is called 'N'<|endofchunk|>
../data/test/title/LCE-1914-05-11-a-i0016.jpg,<image>The type of this image is,title,The type of this image is the letter L.<|endofchunk|>
../data/test/title/LCE-1907-12-28-a-i0001.jpg,<image>The type of this image is,title,The type of this image is: O<|endofchunk|>
../data/test/title/LCE-1933-09-15-a-i0015.jpg,<image>The type of this image is,title,The type of this image is: D<|endofchunk|>
../data/test/title/LCE-1919-07-12-a-i0020.jpg,<image>The type of this image is,title,The type of this image is: O<|endofchunk|>
../data/test/title/LCE-1905-04-08-a-i0010.jpg,<image>The type of this image is,title,The type of this image is: O<|endofchunk|>
../data/test/title/LCE-1950-02-24-a-i0001.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1914-05-01-a-i0002.jpg,<image>The type of this image is,title,The type of this image is the type of the letter L.<|endofchunk|>
../data/test/title/LCE-1920-12-03-a-i0084.jpg,<image>The type of this image is,title,The type of this image is: D<|endofchunk|>
../data/test/title/LCE-1941-08-18-a-i0015.jpg,<image>The type of this image is,title,The type of this image is called R<|endofchunk|>
../data/test/title/LCE-1942-05-20-a-i0019.jpg,<image>The type of this image is,title,The type of this image is called 'F'<|endofchunk|>
../data/test/title/LCE-1908-09-26-a-i0010.jpg,<image>The type of this image is,title,The type of this image is: The New York Times<|endofchunk|>
../data/test/title/LCE-1908-03-28-a-i0012.jpg,<image>The type of this image is,title,The type of this image is the typeface used for the letter E.<|endofchunk|>
../data/test/title/LCE-1914-07-10-a-i0015.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1921-12-09-a-i0059.jpg,<image>The type of this image is,title,The type of this image is the R<|endofchunk|>
../data/test/title/LCE-1915-04-17-a-i0011.jpg,<image>The type of this image is,title,The type of this image is called E.<|endofchunk|>
../data/test/title/LCE-1904-01-20-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a C.<|endofchunk|>
../data/test/title/LCE-1914-06-19-a-i0015.jpg,<image>The type of this image is,title,The type of this image is called N<|endofchunk|>
../data/test/title/LCE-1901-02-16-a-i0011.jpg,<image>The type of this image is,title,The type of this image is called B.<|endofchunk|>
../data/test/title/LCE-1931-05-08-a-i0014.jpg,<image>The type of this image is,title,The type of this image is: D<|endofchunk|>
../data/test/title/LCE-1926-12-24-a-i0057.jpg,<image>The type of this image is,title,The type of this image is the letter D.<|endofchunk|>
../data/test/title/LCE-1942-01-21-a-i0014.jpg,<image>The type of this image is,title,The type of this image is called D.<|endofchunk|>
../data/test/title/LCE-1914-05-15-a-i0014.jpg,<image>The type of this image is,title,The type of this image is called C.<|endofchunk|>
../data/test/title/LCE-1953-06-26-a-i0014.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1952-05-02-a-i0002.jpg,<image>The type of this image is,title,The type of this image is called 'L'<|endofchunk|>
../data/test/title/LCE-1901-06-01-a-i0012.jpg,<image>The type of this image is,title,The type of this image is called 'R'<|endofchunk|>
../data/test/title/LCE-1909-08-11-a-i0007_2.jpg,<image>The type of this image is,title,The type of this image is: E<|endofchunk|>
../data/test/title/LCE-1910-04-02-a-i0009.jpg,<image>The type of this image is,title,The type of this image is called N<|endofchunk|>
../data/test/title/LCE-1904-03-09-a-i0001.jpg,<image>The type of this image is,title,The type of this image is called E.<|endofchunk|>
../data/test/title/LCE-1904-07-27-a-i0010.jpg,<image>The type of this image is,title,The type of this image is the number 0.<|endofchunk|>
../data/test/title/LCE-1906-06-09-a-i0002.jpg,<image>The type of this image is,title,The type of this image is a C.<|endofchunk|>
../data/test/title/LCE-1906-06-06-a-i0018.jpg,<image>The type of this image is,title,The type of this image is called 'L'<|endofchunk|>
../data/test/title/LCE-1906-10-13-a-i0019.jpg,<image>The type of this image is,title,The type of this image is called R<|endofchunk|>
../data/test/title/LCE-1931-07-10-a-i0012.jpg,<image>The type of this image is,title,The type of this image is called F.<|endofchunk|>
../data/test/title/LCE-1933-02-01-a-i0009.jpg,<image>The type of this image is,title,The type of this image is: O<|endofchunk|>
../data/test/title/LCE-1913-04-09-a-i0015.jpg,<image>The type of this image is,title,The type of this image is: D<|endofchunk|>
../data/test/title/LCE-1910-12-31-a-i0018.jpg,<image>The type of this image is,title,The type of this image is called R<|endofchunk|>
../data/test/title/LCE-1902-02-19-a-i0007.jpg,<image>The type of this image is,title,The type of this image is: N<|endofchunk|>
../data/test/title/LCE-1948-04-05-a-i0009.jpg,<image>The type of this image is,title,The type of this image is the letter O.<|endofchunk|>
../data/test/map/GDL-1991-06-01-a-i0298.jpg,<image>The type of this image is,map,The type of this image is the type of this image is the type of this image is the type of this image is the type
../data/test/map/EXP-1992-02-14-a-i0439_3.jpg,<image>The type of this image is,map,The type of this image is a map of the weather in Europe.<|endofchunk|>
../data/test/map/JDG-1940-03-08-a-i0008.jpg,<image>The type of this image is,map,The type of this image is from a map of the Caucasus region in the early 20th century.<|endofchunk|>
../data/test/map/EXP-1957-07-04-a-i0103_2.jpg,<image>The type of this image is,map,The type of this image is based on a map of the route of the first Trans-Siberian Railway from Moscow to Vlad
../data/test/map/EXP-1979-10-23-a-i0132_2.jpg,<image>The type of this image is,map,"The type of this image is not known, but it is likely to have been taken from a map of the area.<|endofchunk|>"
../data/test/map/IMP-1960-01-16-a-i0024.jpg,<image>The type of this image is,map,The type of this image is a map of the Soviet Union and its allies in the Cold War.<|endofchunk|>
../data/test/map/EXP-2003-09-29-a-i0014.jpg,<image>The type of this image is,map,The type of this image is a map of Hong Kong.<|endofchunk|>
../data/test/map/GDL-1907-04-02-a-i0069.jpg,<image>The type of this image is,map,"The type of this image is not known, but it appears to be a drawing of a mine.<|endofchunk|>"
../data/test/map/JDG-1959-02-02-a-i0018.jpg,<image>The type of this image is,map,"The type of this image is not known, but it appears to be a map of the French Alsace-Lorraine"
../data/test/map/GDL-1950-05-17-a-i0056.jpg,<image>The type of this image is,map,The type of this image is: Le Combattant Goural-Koubass<|endofchunk|>
../data/test/map/EXP-2017-08-02-a-i0209.jpg,<image>The type of this image is,map,"The type of this image is wrong. It is not a map of France, it is a map of the weather in France."
../data/test/map/GDL-1918-12-02-a-i0002.jpg,<image>The type of this image is,map,The type of this image is based on a map of the Zambezi River.<|endofchunk|>
../data/test/map/EXP-2009-01-31-a-i0302_2.jpg,<image>The type of this image is,map,The type of this image is a weather map.<|endofchunk|>
../data/test/map/LCE-1998-03-06-a-i0015_2.jpg,<image>The type of this image is,map,The type of this image is:  Geological map of the area of the Gorges du Tarn and the Gorg
../data/test/map/GDL-1941-07-15-a-i0121.jpg,<image>The type of this image is,map,The type of this image is based on a map of the Middle East published by the U.S. Office of War Information in
../data/test/map/JDG-1987-04-10-a-i0203_2.jpg,<image>The type of this image is,map,The type of this image is: International Business Park<|endofchunk|>
../data/test/logo/JDG-1925-08-29-a-i0041.jpg,<image>The type of this image is,logo,The type of this image is called the 'Democratic Party Emblem' and was used by the Democratic Party of the United States
../data/test/logo/JDG-1977-12-17-a-i0244.jpg,<image>The type of this image is,logo,The type of this image is: FLORE<|endofchunk|>
../data/test/logo/LCE-1977-11-18-a-i0010.jpg,<image>The type of this image is,logo,The type of this image is: EEC<|endofchunk|>
../data/test/logo/EXP-1979-05-04-a-i0025.jpg,<image>The type of this image is,logo,The type of this image is a logo of the police of Neuchâtel.<|endofchunk|>
../data/test/logo/LCE-1952-08-29-a-i0021.jpg,<image>The type of this image is,logo,The type of this image is a logo for the Rubber Trifit Company.<|endofchunk|>
../data/test/logo/LCE-1939-02-22-a-i0036.jpg,<image>The type of this image is,logo,The type of this image is the Bauhaus logo.<|endofchunk|>
../data/test/logo/LCE-1981-02-17-a-i0063_2.jpg,<image>The type of this image is,logo,The type of this image is: ASSA<|endofchunk|>
../data/test/logo/IMP-1979-12-27-a-i0050.jpg,<image>The type of this image is,logo,The type of this image is the title page of the magazine 'Anglaise'<|endofchunk|>
../data/test/logo/JDG-1907-11-03-a-i0012.jpg,<image>The type of this image is,logo,The type of this image is called the 'Devil's Cross' and was used by the Freemasons.<|endofchunk|>
../data/test/logo/IMP-1973-01-30-a-i0025.jpg,<image>The type of this image is,logo,The type of this image is called Page 2.<|endofchunk|>
../data/test/logo/LCE-1909-05-26-a-i0023.jpg,<image>The type of this image is,logo,The type of this image is: Haas & Vogt<|endofchunk|>
../data/test/logo/GDL-1978-02-27-a-i0145.jpg,<image>The type of this image is,logo,The type of this image is: Rooster<|endofchunk|>
../data/test/logo/JDG-1909-10-12-a-i0099.jpg,<image>The type of this image is,logo,The type of this image is called a 'roundel' and was used by the British Army during the First World War. It
../data/test/logo/IMP-1915-06-08-a-i0031.jpg,<image>The type of this image is,logo,The type of this image is not known.<|endofchunk|>
../data/test/logo/LCE-1924-03-03-a-i0033.jpg,<image>The type of this image is,logo,The type of this image is: Hotel Klüsera Poste<|endofchunk|>
../data/test/logo/EXP-1923-03-21-a-i0023.jpg,<image>The type of this image is,logo,The type of this image is: 'Aux Armoiries'<|endofchunk|>
../data/test/logo/JDG-1907-12-13-a-i0050.jpg,<image>The type of this image is,logo,The type of this image is called the 'Sacred Heart of Jesus' and was used by the Knights Templar.
../data/test/logo/LCE-1970-06-23-a-i0095_2.jpg,<image>The type of this image is,logo,The type of this image is: Porsche<|endofchunk|>
../data/test/logo/IMP-1980-04-03-a-i0263.jpg,<image>The type of this image is,logo,The type of this image is a logo of a TV station.<|endofchunk|>
../data/test/logo/LCE-1903-12-23-a-i0048.jpg,<image>The type of this image is,logo,The type of this image is called Chocolate Kohller.<|endofchunk|>
../data/test/logo/LCE-1952-05-16-a-i0010.jpg,<image>The type of this image is,logo,The type of this image is not known.<|endofchunk|>
../data/test/logo/EXP-1966-11-11-a-i0429.jpg,<image>The type of this image is,logo,The type of this image is the type used for the logo of the TV-tribute magazine.<|endofchunk|>
../data/test/logo/LCE-1908-11-04-a-i0048.jpg,<image>The type of this image is,logo,The type of this image is the Coat of Arms of the Kingdom of the Two Sicilies<|endofchunk|>
../data/test/logo/IMP-1915-03-27-a-i0043.jpg,<image>The type of this image is,logo,"The type of this image is not known, but it is likely to be from the late 19th or early 20th century."
../data/test/logo/LCE-1929-06-14-a-i0044.jpg,<image>The type of this image is,logo,The type of this image is the Citroën Citroën Citroën Citroën Citroë
../data/test/logo/EXP-2003-01-31-a-i0051.jpg,<image>The type of this image is,logo,The type of this image is: Service d'Inspection de Secours<|endofchunk|>
../data/test/logo/LCE-1904-11-26-a-i0031.jpg,<image>The type of this image is,logo,The type of this image is: Saxon<|endofchunk|>
../data/test/logo/EXP-2017-10-24-a-i0150.jpg,<image>The type of this image is,logo,"The type of this image is Marigot Maouz, Chauffeur, Marigot Maouz, Ch"
../data/test/logo/IMP-2016-11-03-a-i0254.jpg,<image>The type of this image is,logo,The type of this image is La Mejor<|endofchunk|>
../data/test/logo/LCE-1970-04-14-a-i0026.jpg,<image>The type of this image is,logo,The type of this image is the type used in the 1950s.<|endofchunk|>
../data/test/logo/IMP-2014-01-03-a-i0088.jpg,<image>The type of this image is,logo,The type of this image is: Agenda<|endofchunk|>
../data/test/logo/LCE-1952-05-09-a-i0053_2.jpg,<image>The type of this image is,logo,The type of this image is called 'Nouvelle Elna'<|endofchunk|>
../data/test/logo/EXP-2005-11-16-a-i0232_2.jpg,<image>The type of this image is,logo,The type of this image is the logo for the National Basketball Association.<|endofchunk|>
../data/test/logo/GDL-1965-04-27-a-i0119.jpg,<image>The type of this image is,logo,The type of this image is not known.<|endofchunk|>
../data/test/logo/JDG-1982-07-05-a-i0042.jpg,<image>The type of this image is,logo,The type of this image is: #flore<|endofchunk|>
../data/test/logo/EXP-2016-03-11-a-i0182.jpg,<image>The type of this image is,logo,The type of this image is: Indicateurs<|endofchunk|>
../data/test/logo/EXP-1906-02-05-a-i0060.jpg,<image>The type of this image is,logo,The type of this image is the name of the album: 'Jeremy Simon'<|endofchunk|>
../data/test/logo/LCE-1903-11-04-a-i0027.jpg,<image>The type of this image is,logo,The type of this image is the typeface used for the title of the film.<|endofchunk|>
../data/test/logo/IMP-1963-03-12-a-i0199.jpg,<image>The type of this image is,logo,The type of this image is a crown.<|endofchunk|>
../data/test/logo/JDG-1970-04-09-a-i0185.jpg,<image>The type of this image is,logo,The type of this image is called 'Made in France'<|endofchunk|>
../data/test/logo/IMP-1996-03-27-a-i0210_2.jpg,<image>The type of this image is,logo,The type of this image is called a Gothic mask.<|endofchunk|>
../data/test/logo/LCE-1923-06-22-a-i0016.jpg,<image>The type of this image is,logo,The type of this image is the Citroën Citroën Citroën Citroën Citroë
../data/test/logo/EXP-1953-05-30-a-i0157.jpg,<image>The type of this image is,logo,The type of this image is the type that was used in the 1930s and 1940s.<|endofchunk|>
../data/test/logo/LCE-1975-02-14-a-i0004.jpg,<image>The type of this image is,logo,"The type of this image is the typeface used for the title of the film, directed by Jean-Luc Godard.<|endofchunk|>"
../data/test/logo/IMP-1990-08-22-a-i0508.jpg,<image>The type of this image is,logo,The type of this image is: FC Saint-Blaise<|endofchunk|>
../data/test/game/IMP-2002-05-06-a-i0141.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/GDL-1926-07-12-a-i0063_2.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-2008-10-15-a-i0133_3.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1985-07-06-a-i0063.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1936-02-14-a-i0035.jpg,<image>The type of this image is,game,The type of this image is known as a Chess Board.<|endofchunk|>
../data/test/game/GDL-1971-03-06-a-i0329.jpg,<image>The type of this image is,game,"The type of this image is: Chess Board, Chess Pieces, Chess Pieces, Chess, Chess"
../data/test/game/EXP-1939-12-13-a-i0083.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/JDG-1974-09-14-a-i0221.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/JDG-1943-06-09-a-i0074.jpg,<image>The type of this image is,game,"The type of this image is not known, but it appears to be a grid of squares.<|endofchunk|>"
../data/test/game/EXP-1996-12-30-a-i0048.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1958-06-25-a-i0118.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1981-09-01-a-i0332_3.jpg,<image>The type of this image is,game,"The type of this image is not known, but it is likely to be from Star Wars: The Empire Strikes Back.<|endofchunk|>"
../data/test/game/JDG-1942-06-09-a-i0052.jpg,<image>The type of this image is,game,"The type of this image is: Chess Board, Chess, Chess Pieces, Chess Pieces, Chess"
../data/test/game/GDL-1958-03-15-a-i0317.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1973-09-01-a-i0208.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1981-10-23-a-i0114.jpg,<image>The type of this image is,game,The type of this image is: Word Search<|endofchunk|>
../data/test/game/EXP-2013-08-14-a-i0109.jpg,<image>The type of this image is,game,The type of this image is: Word Search<|endofchunk|>
../data/test/game/EXP-2011-10-25-a-i0292.jpg,<image>The type of this image is,game,The type of this image is a Sudoku puzzle.<|endofchunk|>
../data/test/game/IMP-1989-07-01-a-i0086_3.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1956-03-05-a-i0103.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-2017-11-18-a-i0260.jpg,<image>The type of this image is,game,The type of this image is a Sudoku puzzle.<|endofchunk|>
../data/test/game/EXP-2000-11-14-a-i0347_2.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-2014-07-11-a-i0125.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1976-05-15-a-i0373.jpg,<image>The type of this image is,game,The type of this image is a grid of squares.<|endofchunk|>
../data/test/game/GDL-1938-09-18-a-i0054.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1973-10-31-a-i0019.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/JDG-1988-01-20-a-i0172.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-2017-07-07-a-i0104.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1967-09-29-a-i0450_2.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/GDL-1964-05-30-a-i0320.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1965-10-04-a-i0242.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/JDG-1987-11-06-a-i0201.jpg,<image>The type of this image is,game,"The type of this image is: Chess, Chessboard, Chess, Chess, Chess, Chess,"
../data/test/game/JDG-1936-02-07-a-i0064.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-1959-02-20-a-i0098.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/GDL-1974-11-02-a-i0180_9.jpg,<image>The type of this image is,game,"The type of this image is not known, but it is likely to be a diagram of a chess board.<|endofchunk|>"
../data/test/game/GDL-1915-07-04-a-i0099.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/IMP-1967-05-03-a-i0276.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/JDG-1974-05-18-a-i0221_2.jpg,<image>The type of this image is,game,The type of this image is a chess diagram.<|endofchunk|>
../data/test/game/JDG-1947-12-27-a-i0052.jpg,<image>The type of this image is,game,The type of this image is: Pampelone - Pampelone - Pampelone - Pampelone
../data/test/game/EXP-1972-06-12-a-i0345_2.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/GDL-1964-05-30-a-i0320_6.jpg,<image>The type of this image is,game,The type of this image is known as a chess diagram.<|endofchunk|>
../data/test/game/GDL-1961-04-08-a-i0326.jpg,<image>The type of this image is,game,"The type of this image is not known, but it appears to be a chess board with a chess piece on it.<|endofchunk|>"
../data/test/game/EXP-1981-09-01-a-i0332.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/game/EXP-2009-03-18-a-i0136.jpg,<image>The type of this image is,game,The type of this image is: Wordsearch<|endofchunk|>
../data/test/game/IMP-1941-10-18-a-i0034.jpg,<image>The type of this image is,game,The type of this image is a crossword puzzle.<|endofchunk|>
../data/test/photo/EXP-1929-08-19-a-i0011.jpg,<image>The type of this image is,photo,The type of this image is: Portrait of a man.<|endofchunk|>
../data/test/photo/IMP-1977-11-14-a-i0107.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is believed to be from the early 1980s. It is believed to be"
../data/test/photo/EXP-2012-03-20-a-i0180.jpg,<image>The type of this image is,photo,"The type of this image is not available, but you can use this image of Marine Le Pen<|endofchunk|>"
../data/test/photo/IMP-1915-05-01-a-i0007.jpg,<image>The type of this image is,photo,The type of this image is based on an engraving from the Illustrated London News.<|endofchunk|>
../data/test/photo/GDL-1928-01-12-a-i0003.jpg,<image>The type of this image is,photo,The type of this image is based on a photograph of a man in a military uniform.<|endofchunk|>
../data/test/photo/IMP-1976-06-14-a-i0140.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is believed to have been taken at a gymnastics event in the 1960s"
../data/test/photo/IMP-2015-06-19-a-i0017.jpg,<image>The type of this image is,photo,"The type of this image is a residential building in the city of Maribor, Slovenia.<|endofchunk|>"
../data/test/photo/IMP-2017-05-10-a-i0059.jpg,<image>The type of this image is,photo,The type of this image is a photo of a dump truck driving on a road.<|endofchunk|>
../data/test/photo/IMP-1944-04-03-a-i0005.jpg,<image>The type of this image is,photo,"The type of this image is not identified, but it appears to be a tree stump with a rope attached to it.<|endofchunk|>"
../data/test/photo/IMP-2010-08-14-a-i0188.jpg,<image>The type of this image is,photo,"The type of this image is not available, but you can use this image with the caption: 'Megan Rapinoe and"
../data/test/photo/LCE-1989-09-22-a-i0018.jpg,<image>The type of this image is,photo,"The type of this image is known as a Château, which is a fortified wine estate.<|endofchunk|>"
../data/test/photo/IMP-1913-07-31-a-i0020.jpg,<image>The type of this image is,photo,"The type of this image is known as a collage. It is a composite of several photographs, each of which is a separate"
../data/test/photo/EXP-1967-08-21-a-i0234.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is believed to be a Porsche 912.<|endofchunk|>"
../data/test/photo/LCE-1970-07-28-a-i0070.jpg,<image>The type of this image is,photo,The type of this image is a black and white photograph of a man in a suit and tie. He is smiling at the viewer
../data/test/photo/EXP-2012-06-14-a-i0072.jpg,<image>The type of this image is,photo,The type of this image is a photo of a man buying a bottle of vodka from a vendor.<|endofchunk|>
../data/test/photo/JDG-1945-02-16-a-i0075_2.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is likely to be a publicity still from the film.<|endofchunk|>"
../data/test/photo/IMP-1997-08-09-a-i0216.jpg,<image>The type of this image is,photo,The type of this image is a black and white photo of a man and a woman standing in front of a man and a woman
../data/test/photo/EXP-1971-12-02-a-i0451.jpg,<image>The type of this image is,photo,The type of this image is a black and white photo of a woman in a white dress and hat. She is standing in front
../data/test/photo/EXP-1971-08-30-a-i0012.jpg,<image>The type of this image is,photo,The type of this image is a black and white photograph of a man in a bathing suit.<|endofchunk|>
../data/test/photo/EXP-1913-03-10-a-i0089.jpg,<image>The type of this image is,photo,"The type of this image is known as a panorama. It is a photograph of a large city or town, taken from a"
../data/test/photo/GDL-1940-07-31-a-i0068.jpg,<image>The type of this image is,photo,The type of this image is a newspaper clipping of a young girl wearing a hat.<|endofchunk|>
../data/test/photo/IMP-1972-04-20-a-i0026.jpg,<image>The type of this image is,photo,The type of this image is the type of this image is the type of this image is the type of this image is the type
../data/test/photo/IMP-1981-01-08-a-i0013.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is believed to have been taken in the Philippines during the Second World War."
../data/test/photo/EXP-1940-12-13-a-i0002.jpg,<image>The type of this image is,photo,"The type of this image is not known, but it is likely that it is a portrait of the author.<|endofchunk|>"
